Ligand,Receptor,Annotation,Reference
IFNW1,IFNAR1, ,ramilowski_known
IFNW1,IFNAR2, ,ramilowski_known
IGF1,IGF1R, ,ramilowski_known
IGF2,IGF1R, ,ramilowski_known
IGF2,IGF2R, ,ramilowski_known
IGF2,INSR, ,ramilowski_known
IHH,HHIP, ,ramilowski_known
IHH,PTCH1, ,ramilowski_known
IL10,IL10RA, ,ramilowski_known
IL10,IL10RB, ,ramilowski_known
IL11,IL11RA, ,ramilowski_known
IL11,IL6ST, ,ramilowski_known
IL12A,IL12RB1, ,ramilowski_known
IL12A,IL12RB2, ,ramilowski_known
IL12B,IL12RB1, ,ramilowski_known
IL12B,IL12RB2, ,ramilowski_known
IL13,IL13RA1, ,ramilowski_known
IL13,IL13RA2, ,ramilowski_known
IL13,IL2RG, ,ramilowski_known
IL13,IL4R, ,ramilowski_known
IL15,IL15RA, ,ramilowski_known
IL15,IL2RB, ,ramilowski_known
IL15,IL2RG, ,ramilowski_known
IL16,CD4, ,ramilowski_known
IL17A,IL17RA, ,ramilowski_known
IL17B,IL17RB, ,ramilowski_known
IL18,IL18R1, ,ramilowski_known
IL18,IL18RAP, ,ramilowski_known
IL18,IL1RAPL1, ,ramilowski_known
IL19,IL20RA, ,ramilowski_known
IL19,IL20RB, ,ramilowski_known
IL1A,IL1R1, ,ramilowski_known
IL1A,IL1R2, ,ramilowski_known
IL1B,IL1R1, ,ramilowski_known
IL1B,IL1R2, ,ramilowski_known
IL1B,IL1RAP, ,ramilowski_known
IL1RN,IL1R1, ,ramilowski_known
IL1RN,IL1R2, ,ramilowski_known
IL20,IL20RA, ,ramilowski_known
IL20,IL20RB, ,ramilowski_known
IL20,IL22RA1, ,ramilowski_known
IL21,IL21R, ,ramilowski_known
IL21,IL2RG, ,ramilowski_known
IL22,IL10RA, ,ramilowski_known
IL22,IL22RA1, ,ramilowski_known
IL22,IL22RA2, ,ramilowski_known
IL23A,IL12RB1, ,ramilowski_known
IL23A,IL23R, ,ramilowski_known
IL24,IL20RA, ,ramilowski_known
IL24,IL20RB, ,ramilowski_known
IL24,IL22RA1, ,ramilowski_known
IL25,IL17RB, ,ramilowski_known
IL2,IL2RA, ,ramilowski_known
IL2,IL2RB, ,ramilowski_known
IL2,IL2RG, ,ramilowski_known
IL31,IL31RA, ,ramilowski_known
IL31,OSMR, ,ramilowski_known
IL3,CSF2RB, ,ramilowski_known
IL3,IL3RA, ,ramilowski_known
IL4,IL13RA1, ,ramilowski_known
IL4,IL2RG, ,ramilowski_known
IL4,IL4R, ,ramilowski_known
IL5,CSF2RB, ,ramilowski_known
IL5,IL5RA, ,ramilowski_known
IL6,IL6R, ,ramilowski_known
IL6,IL6ST, ,ramilowski_known
IL7,IL2RG, ,ramilowski_known
IL7,IL7R, ,ramilowski_known
IL9,IL2RG, ,ramilowski_known
IL9,IL9R, ,ramilowski_known
INHA,ACVR1, ,ramilowski_known
INHA,ACVR1B, ,ramilowski_known
INHA,ACVR2A, ,ramilowski_known
INHA,ACVR2B, ,ramilowski_known
INHA,TGFBR3, ,ramilowski_known
INHBA,ACVR1, ,ramilowski_known
INHBA,ACVR1B, ,ramilowski_known
INHBA,ACVR2A, ,ramilowski_known
INHBA,ACVR2B, ,ramilowski_known
INHBA,BAMBI, ,ramilowski_known
INHBB,ACVR1, ,ramilowski_known
INHBB,ACVR1B, ,ramilowski_known
INHBB,ACVR2A, ,ramilowski_known
INHBB,ACVR2B, ,ramilowski_known
INHBC,ACVR1, ,ramilowski_known
INHBC,ACVR1B, ,ramilowski_known
INHBC,ACVR2A, ,ramilowski_known
INHBC,ACVR2B, ,ramilowski_known
INSL3,RXFP2, ,ramilowski_known
INSL5,RXFP3, ,ramilowski_known
INSL5,RXFP4, ,ramilowski_known
INS,INSR, ,ramilowski_known
JAG1,NOTCH1, ,ramilowski_known
JAG1,NOTCH2, ,ramilowski_known
JAG1,NOTCH3, ,ramilowski_known
JAG1,NOTCH4, ,ramilowski_known
JAG2,NOTCH1, ,ramilowski_known
JAG2,NOTCH2, ,ramilowski_known
JAG2,NOTCH3, ,ramilowski_known
JAG2,NOTCH4, ,ramilowski_known
KISS1,KISS1R, ,ramilowski_known
KITLG,KIT, ,ramilowski_known
KNG1,BDKRB1, ,ramilowski_known
KNG1,BDKRB2, ,ramilowski_known
KNG1,GPR135, ,ramilowski_known
LAMA1,ITGA7, ,ramilowski_known
LAMA1,ITGB1, ,ramilowski_known
LAMA1,ITGB8, ,ramilowski_known
LAMA1,RPSA, ,ramilowski_known
LAMA2,ITGA7, ,ramilowski_known
LAMA2,ITGB1, ,ramilowski_known
LAMA2,RPSA, ,ramilowski_known
LAMB1,ITGA6, ,ramilowski_known
LAMB1,ITGB1, ,ramilowski_known
LAMB2,RPSA, ,ramilowski_known
LAMC2,ITGA3, ,ramilowski_known
LAMC2,ITGA6, ,ramilowski_known
LAMC2,ITGB1, ,ramilowski_known
LAMC2,ITGB4, ,ramilowski_known
LEFTY2,ACVR2B, ,ramilowski_known
LEP,LEPR, ,ramilowski_known
LHB,LHCGR, ,ramilowski_known
LIF,IL6ST, ,ramilowski_known
LIF,LIFR, ,ramilowski_known
LIPH,LPAR1, ,ramilowski_known
LIPH,LPAR2, ,ramilowski_known
LIPH,LPAR4, ,ramilowski_known
LRPAP1,LRP1, ,ramilowski_known
LTA,LTBR, ,ramilowski_known
LTA,TNFRSF14, ,ramilowski_known
LTA,TNFRSF1A, ,ramilowski_known
LTA,TNFRSF1B, ,ramilowski_known
LTB,CD40, ,ramilowski_known
LTB,LTBR, ,ramilowski_known
LTF,LRP1, ,ramilowski_known
LTF,LRP11, ,ramilowski_known
MADCAM1,ITGA4, ,ramilowski_known
MADCAM1,ITGB7, ,ramilowski_known
MDK,ALK, ,ramilowski_known
MDK,PTPRB, ,ramilowski_known
MDK,PTPRZ1, ,ramilowski_known
MLN,MLNR, ,ramilowski_known
MMP13,LRP1, ,ramilowski_known
MMP9,LRP1, ,ramilowski_known
MST1,MST1R, ,ramilowski_known
NAMPT,INSR, ,ramilowski_known
NCAM1,ROBO1, ,ramilowski_known
NCAM1,ROBO3, ,ramilowski_known
NDP,FZD4, ,ramilowski_known
NDP,LGR4, ,ramilowski_known
NGF,NGFR, ,ramilowski_known
NGF,NTRK1, ,ramilowski_known
NGF,SORT1, ,ramilowski_known
NID1,PTPRF, ,ramilowski_known
NLGN1,NRXN1, ,ramilowski_known
NLGN1,NRXN3, ,ramilowski_known
NLGN2,NRXN1, ,ramilowski_known
NLGN2,NRXN2, ,ramilowski_known
NLGN2,NRXN3, ,ramilowski_known
NLGN3,NRXN1, ,ramilowski_known
NLGN3,NRXN2, ,ramilowski_known
NLGN3,NRXN3, ,ramilowski_known
NMB,GRPR, ,ramilowski_known
NMB,NMBR, ,ramilowski_known
NMS,NMUR1, ,ramilowski_known
NMS,NMUR2, ,ramilowski_known
NMU,NMUR1, ,ramilowski_known
NMU,NMUR2, ,ramilowski_known
NODAL,ACVR1B, ,ramilowski_known
NODAL,ACVR1C, ,ramilowski_known
NODAL,ACVR2A, ,ramilowski_known
NODAL,ACVR2B, ,ramilowski_known
NOV,NOTCH1, ,ramilowski_known
NPB,NPBWR1, ,ramilowski_known
NPB,NPBWR2, ,ramilowski_known
NPFF,NPFFR1, ,ramilowski_known
NPFF,NPFFR2, ,ramilowski_known
NPNT,ITGA8, ,ramilowski_known
NPNT,ITGB1, ,ramilowski_known
NPPA,NPR1, ,ramilowski_known
NPPA,NPR3, ,ramilowski_known
NPPB,NPR1, ,ramilowski_known
NPPB,NPR2, ,ramilowski_known
NPPB,NPR3, ,ramilowski_known
NPPC,NPR2, ,ramilowski_known
NPS,NPSR1, ,ramilowski_known
NPVF,NPFFR1, ,ramilowski_known
NPVF,NPFFR2, ,ramilowski_known
NPW,NPBWR1, ,ramilowski_known
NPW,NPBWR2, ,ramilowski_known
NPY,NPY1R, ,ramilowski_known
NPY,NPY2R, ,ramilowski_known
NPY,NPY4R, ,ramilowski_known
NPY,NPY5R, ,ramilowski_known
NPY,PRLHR, ,ramilowski_known
NRG1,ERBB2, ,ramilowski_known
NRG1,ERBB3, ,ramilowski_known
NRG1,ERBB4, ,ramilowski_known
NRG2,ERBB3, ,ramilowski_known
NRG2,ERBB4, ,ramilowski_known
NRG3,ERBB4, ,ramilowski_known
NRG4,ERBB4, ,ramilowski_known
NRTN,GFRA1, ,ramilowski_known
NRTN,GFRA2, ,ramilowski_known
NRTN,RET, ,ramilowski_known
NTF3,NGFR, ,ramilowski_known
NTF3,NTRK1, ,ramilowski_known
NTF3,NTRK2, ,ramilowski_known
NTF3,NTRK3, ,ramilowski_known
NTF4,NGFR, ,ramilowski_known
NTF4,NTRK1, ,ramilowski_known
NTF4,NTRK2, ,ramilowski_known
NTF4,NTRK3, ,ramilowski_known
NTN1,DCC, ,ramilowski_known
NTN1,UNC5C, ,ramilowski_known
NTN3,CDON, ,ramilowski_known
NTN3,NEO1, ,ramilowski_known
NTN4,DCC, ,ramilowski_known
NTN4,UNC5A, ,ramilowski_known
NTNG1,LRRC4C, ,ramilowski_known
NTS,NTSR1, ,ramilowski_known
NTS,NTSR2, ,ramilowski_known
NUCB2,ERAP1, ,ramilowski_known
NXPH1,NRXN1, ,ramilowski_known
NXPH1,NRXN2, ,ramilowski_known
NXPH1,NRXN3, ,ramilowski_known
NXPH3,NRXN1, ,ramilowski_known
NXPH3,NRXN2, ,ramilowski_known
NXPH3,NRXN3, ,ramilowski_known
OMG,LINGO1, ,ramilowski_known
OMG,TNFRSF1B, ,ramilowski_known
OSM,IL6ST, ,ramilowski_known
OSM,LIFR, ,ramilowski_known
OSM,OSMR, ,ramilowski_known
OSTN,NPR3, ,ramilowski_known
OXT,AVPR1A, ,ramilowski_known
OXT,AVPR1B, ,ramilowski_known
OXT,AVPR2, ,ramilowski_known
OXT,OXTR, ,ramilowski_known
PDGFA,PDGFRA, ,ramilowski_known
PDGFB,PDGFRA, ,ramilowski_known
PDGFB,PDGFRB, ,ramilowski_known
PDGFC,FLT4, ,ramilowski_known
PDGFC,KDR, ,ramilowski_known
PDGFC,PDGFRA, ,ramilowski_known
PDGFD,PDGFRB, ,ramilowski_known
PDYN,OPRD1, ,ramilowski_known
PDYN,OPRK1, ,ramilowski_known
PDYN,OPRM1, ,ramilowski_known
PENK,MRGPRX1, ,ramilowski_known
PENK,OGFR, ,ramilowski_known
PENK,OPRD1, ,ramilowski_known
PENK,OPRM1, ,ramilowski_known
PF4,FGFR2, ,ramilowski_known
PF4,LDLR, ,ramilowski_known
PF4,PROCR, ,ramilowski_known
PF4,THBD, ,ramilowski_known
PGF,FLT1, ,ramilowski_known
PGF,NRP1, ,ramilowski_known
PLAT,LRP1, ,ramilowski_known
PLAU,LRP1, ,ramilowski_known
PLAU,PLAUR, ,ramilowski_known
PLG,ITGA9, ,ramilowski_known
PLG,ITGB1, ,ramilowski_known
PMCH,MCHR1, ,ramilowski_known
PMCH,MCHR2, ,ramilowski_known
PNOC,OPRL1, ,ramilowski_known
PODXL2,SELL, ,ramilowski_known
POMC,MC1R, ,ramilowski_known
POMC,MC2R, ,ramilowski_known
POMC,MC3R, ,ramilowski_known
POMC,MC4R, ,ramilowski_known
POMC,MC5R, ,ramilowski_known
POMC,OPRD1, ,ramilowski_known
POMC,OPRK1, ,ramilowski_known
POMC,OPRM1, ,ramilowski_known
PPBP,CXCR1, ,ramilowski_known
PPBP,CXCR2, ,ramilowski_known
PPY,NPY4R, ,ramilowski_known
PPY,NPY5R, ,ramilowski_known
PRLH,PRLHR, ,ramilowski_known
PRL,PRLR, ,ramilowski_known
PRND,RPSA, ,ramilowski_known
PROC,PROCR, ,ramilowski_known
PROK1,PROKR1, ,ramilowski_known
PROK1,PROKR2, ,ramilowski_known
PROK2,PROKR1, ,ramilowski_known
PROK2,PROKR2, ,ramilowski_known
PROS1,AXL, ,ramilowski_known
PROS1,TYRO3, ,ramilowski_known
PSAP,GPR37, ,ramilowski_known
PSAP,GPR37L1, ,ramilowski_known
PSAP,LRP1, ,ramilowski_known
PSEN1,NCSTN, ,ramilowski_known
PSPN,GFRA4, ,ramilowski_known
PSPN,RET, ,ramilowski_known
PTDSS1,JMJD6, ,ramilowski_known
PTDSS1,SCARB1, ,ramilowski_known
PTGS2,PTGDR2, ,ramilowski_known
PTH2,PTH1R, ,ramilowski_known
PTH2,PTH2R, ,ramilowski_known
PTHLH,PRLHR, ,ramilowski_known
PTHLH,PTH1R, ,ramilowski_known
PTHLH,PTH2R, ,ramilowski_known
PTH,PTH1R, ,ramilowski_known
PTH,PTH2R, ,ramilowski_known
PTN,PTPRB, ,ramilowski_known
PTN,PTPRZ1, ,ramilowski_known
PYY,NPY1R, ,ramilowski_known
PYY,NPY2R, ,ramilowski_known
PYY,NPY4R, ,ramilowski_known
PYY,NPY5R, ,ramilowski_known
QRFP,P2RY14, ,ramilowski_known
QRFP,QRFPR, ,ramilowski_known
RARRES2,CMKLR1, ,ramilowski_known
RARRES2,GPR1, ,ramilowski_known
RELN,ITGA3, ,ramilowski_known
RELN,ITGB1, ,ramilowski_known
RELN,LRP8, ,ramilowski_known
RELN,VLDLR, ,ramilowski_known
REN,ATP6AP2, ,ramilowski_known
RGMA,NEO1, ,ramilowski_known
RLN1,RXFP1, ,ramilowski_known
RLN1,RXFP2, ,ramilowski_known
RLN2,RXFP1, ,ramilowski_known
RLN2,RXFP2, ,ramilowski_known
RLN3,RXFP1, ,ramilowski_known
RLN3,RXFP2, ,ramilowski_known
RLN3,RXFP3, ,ramilowski_known
RLN3,RXFP4, ,ramilowski_known
RPS19,C5AR1, ,ramilowski_known
RSPO1,LGR4, ,ramilowski_known
RSPO1,LGR5, ,ramilowski_known
RSPO1,LGR6, ,ramilowski_known
RSPO1,LRP6, ,ramilowski_known
RSPO2,LGR4, ,ramilowski_known
RSPO2,LGR5, ,ramilowski_known
RSPO2,LGR6, ,ramilowski_known
RSPO3,LGR4, ,ramilowski_known
RSPO3,LGR5, ,ramilowski_known
RSPO3,LGR6, ,ramilowski_known
RSPO4,LGR4, ,ramilowski_known
RSPO4,LGR5, ,ramilowski_known
RSPO4,LGR6, ,ramilowski_known
RTN4,LINGO1, ,ramilowski_known
RTN4,RTN4R, ,ramilowski_known
RTN4,TNFRSF19, ,ramilowski_known
SAA1,FPR2, ,ramilowski_known
SCT,SCTR, ,ramilowski_known
SELPLG,SELE, ,ramilowski_known
SELPLG,SELP, ,ramilowski_known
SEMA3A,NRP1, ,ramilowski_known
SEMA3A,PLXNA1, ,ramilowski_known
SEMA3A,PLXNA2, ,ramilowski_known
SEMA3A,PLXNA4, ,ramilowski_known
SEMA3B,NRP1, ,ramilowski_known
SEMA3C,NRP2, ,ramilowski_known
SEMA3E,PLXND1, ,ramilowski_known
SEMA3F,NRP2, ,ramilowski_known
SEMA3F,PLXNA3, ,ramilowski_known
SEMA4D,MET, ,ramilowski_known
SEMA4D,PLXNB1, ,ramilowski_known
SEMA4D,PLXNB2, ,ramilowski_known
SEMA5A,MET, ,ramilowski_known
SEMA5A,PLXNB3, ,ramilowski_known
SEMA6D,KDR, ,ramilowski_known
SEMA6D,PLXNA1, ,ramilowski_known
SEMA7A,PLXNC1, ,ramilowski_known
SERPINA1,LRP1, ,ramilowski_known
SERPINC1,LRP1, ,ramilowski_known
SERPINE1,LRP1, ,ramilowski_known
SERPINE2,LRP1, ,ramilowski_known
SERPING1,LRP1, ,ramilowski_known
SHH,BOC, ,ramilowski_known
SHH,CDON, ,ramilowski_known
SHH,HHIP, ,ramilowski_known
SHH,PTCH1, ,ramilowski_known
SHH,SMO, ,ramilowski_known
SLIT1,GPC1, ,ramilowski_known
SLIT1,ROBO1, ,ramilowski_known
SLIT1,SDC1, ,ramilowski_known
SLIT2,GPC1, ,ramilowski_known
SLIT2,ROBO1, ,ramilowski_known
SLIT2,ROBO2, ,ramilowski_known
SLIT2,ROBO4, ,ramilowski_known
SLIT2,SDC1, ,ramilowski_known
SOST,LRP5, ,ramilowski_known
SOST,LRP6, ,ramilowski_known
SPP1,CD44, ,ramilowski_known
SPP1,ITGAV, ,ramilowski_known
SST,SSTR1, ,ramilowski_known
SST,SSTR2, ,ramilowski_known
SST,SSTR3, ,ramilowski_known
SST,SSTR4, ,ramilowski_known
SST,SSTR5, ,ramilowski_known
TAC1,TACR1, ,ramilowski_known
TAC1,TACR2, ,ramilowski_known
TAC1,TACR3, ,ramilowski_known
TAC3,TACR1, ,ramilowski_known
TAC3,TACR2, ,ramilowski_known
TAC3,TACR3, ,ramilowski_known
TAC4,TACR1, ,ramilowski_known
TAC4,TACR3, ,ramilowski_known
TDGF1,ACVR2A, ,ramilowski_known
TFPI,LRP1, ,ramilowski_known
TFPI,VLDLR, ,ramilowski_known
TF,TFRC, ,ramilowski_known
TGFA,EGFR, ,ramilowski_known
TGFB1,ACVRL1, ,ramilowski_known
TGFB1,TGFBR1, ,ramilowski_known
TGFB1,TGFBR2, ,ramilowski_known
TGFB1,TGFBR3, ,ramilowski_known
TGFB2,TGFBR1, ,ramilowski_known
TGFB2,TGFBR2, ,ramilowski_known
TGFB2,TGFBR3, ,ramilowski_known
TGFB3,ACVRL1, ,ramilowski_known
TGFB3,TGFBR1, ,ramilowski_known
TGFB3,TGFBR2, ,ramilowski_known
TGFB3,TGFBR3, ,ramilowski_known
THBS1,CD36, ,ramilowski_known
THBS1,CD47, ,ramilowski_known
THBS1,SDC1, ,ramilowski_known
THBS2,CD47, ,ramilowski_known
THPO,MPL, ,ramilowski_known
TNFSF10,TNFRSF10A, ,ramilowski_known
TNFSF10,TNFRSF10B, ,ramilowski_known
TNFSF10,TNFRSF10C, ,ramilowski_known
TNFSF10,TNFRSF10D, ,ramilowski_known
TNFSF10,TNFRSF11B, ,ramilowski_known
TNFSF11,TNFRSF11A, ,ramilowski_known
TNFSF11,TNFRSF11B, ,ramilowski_known
TNFSF12,TNFRSF12A, ,ramilowski_known
TNFSF12,TNFRSF25, ,ramilowski_known
TNFSF13B,TNFRSF13B, ,ramilowski_known
TNFSF13B,TNFRSF13C, ,ramilowski_known
TNFSF13B,TNFRSF17, ,ramilowski_known
TNFSF13,TNFRSF13B, ,ramilowski_known
TNFSF13,TNFRSF17, ,ramilowski_known
TNFSF14,LTBR, ,ramilowski_known
TNFSF14,TNFRSF14, ,ramilowski_known
TNFSF14,TNFRSF6B, ,ramilowski_known
TNFSF15,TNFRSF25, ,ramilowski_known
TNFSF18,TNFRSF18, ,ramilowski_known
TNFSF4,TNFRSF4, ,ramilowski_known
TNFSF8,TNFRSF8, ,ramilowski_known
TNFSF9,TNFRSF9, ,ramilowski_known
TNF,LTBR, ,ramilowski_known
TNF,TNFRSF1A, ,ramilowski_known
TNF,TNFRSF1B, ,ramilowski_known
TNF,TNFRSF21, ,ramilowski_known
TPH1,HTR1A, ,ramilowski_known
TPH1,HTR1B, ,ramilowski_known
TPH1,HTR1D, ,ramilowski_known
TPH1,HTR1E, ,ramilowski_known
TPH1,HTR1F, ,ramilowski_known
TPH1,HTR2A, ,ramilowski_known
TPH1,HTR2B, ,ramilowski_known
TPH1,HTR2C, ,ramilowski_known
TPH1,HTR4, ,ramilowski_known
TPH1,HTR5A, ,ramilowski_known
TPH1,HTR6, ,ramilowski_known
TPH1,HTR7, ,ramilowski_known
TRH,TRHR, ,ramilowski_known
TSHB,TSHR, ,ramilowski_known
UCN2,CRHR1, ,ramilowski_known
UCN2,CRHR2, ,ramilowski_known
UCN3,CRHR2, ,ramilowski_known
UCN,CRHR1, ,ramilowski_known
UCN,CRHR2, ,ramilowski_known
ULBP2,KLRK1, ,ramilowski_known
UTS2B,UTS2R, ,ramilowski_known
UTS2,UTS2R, ,ramilowski_known
VCAM1,ITGA4, ,ramilowski_known
VCAM1,ITGAD, ,ramilowski_known
VCAM1,ITGB1, ,ramilowski_known
VCAM1,ITGB2, ,ramilowski_known
VEGFA,FLT1, ,ramilowski_known
VEGFA,KDR, ,ramilowski_known
VEGFA,NRP1, ,ramilowski_known
VEGFA,NRP2, ,ramilowski_known
VEGFB,FLT1, ,ramilowski_known
VEGFB,NRP1, ,ramilowski_known
VEGFC,FLT4, ,ramilowski_known
VEGFC,KDR, ,ramilowski_known
VEGFC,NRP2, ,ramilowski_known
VEGFC,VIPR2, ,ramilowski_known
VIP,ADCYAP1R1, ,ramilowski_known
VIP,SCTR, ,ramilowski_known
VIP,VIPR1, ,ramilowski_known
VIP,VIPR2, ,ramilowski_known
VTN,ITGA5, ,ramilowski_known
VTN,ITGB3, ,ramilowski_known
WNT11,FZD7, ,ramilowski_known
WNT1,FZD3, ,ramilowski_known
WNT1,FZD8, ,ramilowski_known
WNT1,FZD9, ,ramilowski_known
WNT1,RYK, ,ramilowski_known
WNT3A,FZD6, ,ramilowski_known
WNT3,FZD8, ,ramilowski_known
WNT3,LRP6, ,ramilowski_known
WNT3,RYK, ,ramilowski_known
WNT4,FZD2, ,ramilowski_known
WNT4,FZD6, ,ramilowski_known
WNT5A,FZD2, ,ramilowski_known
WNT5A,FZD4, ,ramilowski_known
WNT5A,FZD6, ,ramilowski_known
WNT5A,FZD7, ,ramilowski_known
WNT5A,RYK, ,ramilowski_known
WNT7A,FZD5, ,ramilowski_known
WNT7B,FZD1, ,ramilowski_known
WNT7B,FZD10, ,ramilowski_known
WNT7B,LRP5, ,ramilowski_known
XCL1,XCR1, ,ramilowski_known
XCL2,XCR1, ,ramilowski_known
YARS,CXCR1, ,ramilowski_known
ZP3,MERTK, ,ramilowski_known
CCL4,CCR5, ,kegg_cytokines
PDGFD,PDGFRB, ,kegg_cytokines
IFNA4,IFNAR2, ,kegg_cytokines
IFNA4,IFNAR1, ,kegg_cytokines
HLA-DRA,CD4, ,kegg_cams
HLA-F,CD8A, ,kegg_cams
ICOSLG,ICOS, ,kegg_cams
NRXN1,NLGN1, ,kegg_cams
SPN,SIGLEC1, ,kegg_cams
ICOSLG,CD28, ,kegg_cams
ICOSLG,CTLA4, ,kegg_cams
CSHL1,GHR, ,kegg_neuroactive
COL2A1,ITGB1, ,kegg_ecm
COL2A1,ITGA1, ,kegg_ecm
LAMA1,ITGB1, ,kegg_ecm
LAMA1,ITGA1, ,kegg_ecm
COL2A1,ITGA2, ,kegg_ecm
LAMA1,ITGA2, ,kegg_ecm
LAMA1,ITGA3, ,kegg_ecm
COL2A1,ITGA3, ,kegg_ecm
LAMA1,ITGA6, ,kegg_ecm
LAMA1,ITGA7, ,kegg_ecm
NPNT,ITGB1, ,kegg_ecm
NPNT,ITGA8, ,kegg_ecm
COL2A1,ITGA9, ,kegg_ecm
LAMA1,ITGA9, ,kegg_ecm
COL2A1,ITGA10, ,kegg_ecm
COL2A1,ITGA11, ,kegg_ecm
COL2A1,ITGAV, ,kegg_ecm
COL2A1,ITGB8, ,kegg_ecm
LAMA1,ITGAV, ,kegg_ecm
LAMA1,ITGB8, ,kegg_ecm
LAMA1,ITGB4, ,kegg_ecm
COL2A1,CD44, ,kegg_ecm
LAMA1,CD44, ,kegg_ecm
COL2A1,SDC1, ,kegg_ecm
LAMA1,SV2A, ,kegg_ecm
COL2A1,GP6, ,kegg_ecm
LAMA1,DAG1, ,kegg_ecm
CCL3L3,CCR1, ,pharmacology
CCL3L3,CCR5, ,pharmacology
CCL3L3,CCR1, ,ramilowski_known
CCL3L3,CCR5, ,ramilowski_known
